project_id,name,country,category,registry,status,volume_disponivel,total_emitido,total_aposentado
GLD11596,TASC Clean Cooking PoA – VPA 3 (Zambia),Zambia,fuel-switching,gold-standard,unknown,796765.0,1243914.0,447149.0
VCS1709,140 MW Solar Photovoltaic Project in Rajasthan,India,renewable-energy,verra,registered,793633.0,1503911.0,710278.0
VCS1856,Bundled Wind Power Project by Sembcorp Green Infra Limited in India,India,renewable-energy,verra,registered,792817.0,1185831.0,393014.0
CAR1213,Finite Carbon - MWF Adirondacks IFM,United States,forest,climate-action-reserve,registered,785801.0,1206679.0,420878.0
GLD12119,Community Carbon Efficient Cooking Programme-VPA 16,Uganda,fuel-switching,gold-standard,unknown,785203.0,785203.0,0.0
ACR614,Anew - Michigan DNR Big Wild Forestry Project,United States,forest,american-carbon-registry,registered,770254.0,770341.0,87.0
VCS2366,Installation of high efficiency wood burning cookstoves in Tanzania,Tanzania,fuel-switching,verra,registered,769275.0,1041714.0,272439.0
VCS728,CECIC Gansu Yumen Changma No.3 Wind Farm Project,China,renewable-energy,verra,registered,761184.0,1943086.0,1181902.0
ACR915,Tradewater OOG 2,United States,ghg-management,american-carbon-registry,completed,753354.0,813632.0,60278.0
ACR865,Anew - Cumberland Gap Forestry Project,United States,forest,american-carbon-registry,registered,742967.0,742967.0,0.0
ACR851,Anew - Big Poplar Forestry Project,United States,forest,american-carbon-registry,registered,741450.0,741450.0,0.0
VCS727,CECIC HKE Zhangbei Lvnaobao Wind Power Project,China,renewable-energy,verra,registered,738610.0,1538153.0,799543.0
VCS2588,Taiba N’Diaye Wind Power,Senegal,renewable-energy,verra,registered,738260.0,751672.0,13412.0
VCS1112,The Russas Project,Brazil,forest,verra,registered,732493.0,1267207.0,534714.0
VCS2371,Installation of high efficiency wood burning cookstoves in Zambia - Project 2,Zambia,fuel-switching,verra,completed,724435.0,951836.0,227401.0
GLD2898,Hifadhi Improved cook-stoves in Embu County Kenya,Kenya,fuel-switching,gold-standard,unknown,722796.0,1949997.0,1227201.0
ACR773,A-Gas V8,United States,ghg-management,american-carbon-registry,completed,721179.0,1368452.0,647273.0
VCS1987,GENNEIA WIND PROJECTS IN ARGENTINA,Argentina,renewable-energy,verra,registered,716434.0,1495594.0,779160.0
VCS1715,Inner Mongolia Wu‘erqihan IFM (conversion of logged to protected forest) Project,China,forest,verra,registered,712671.0,1095069.0,382398.0
VCS2600,Oeste de Caucaia Landfill Project Activity - CER Conversion,Brazil,ghg-management,verra,unknown,705179.0,1134577.0,429398.0
CAR1257,Finite Carbon - Rowland IFM,United States,forest,climate-action-reserve,registered,705136.0,2287006.0,1581870.0
VCS2291,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 2,China,ghg-management,verra,registered,704062.0,1111716.0,407654.0
ACR262,Bewley Ranches,United States,forest,american-carbon-registry,active,701584.0,1194454.0,492870.0
VCS1953,Floresta Verde REDD+ Project,Brazil,forest,verra,registered,698139.0,941618.0,243479.0
ACR783,NativState – S&J Taylor Forest Carbon Improved Forest Management Project,United States,forest,american-carbon-registry,registered,695422.0,729149.0,33727.0
VCS2603,Composting of organic waste project in Guangxi,China,ghg-management,verra,registered,694871.0,696819.0,1948.0
GLD567,Amayo 40 MW Wind Power Project – Nicaragua,Nicaragua,renewable-energy,gold-standard,unknown,694809.0,799548.0,104739.0
ACR506,Anew - Greenleaf Forestry Project,United States,forest,american-carbon-registry,registered,692988.0,726539.0,33551.0
GLD11421,Ea Nam Wind Power Project,Vietnam,renewable-energy,gold-standard,unknown,691115.0,693975.0,2860.0
VCS1126,Jilin Liaoyuan 50MW Level Biomass Cogeneration Project,China,fuel-switching,verra,unknown,690291.0,1137248.0,446957.0
VCS2557,Grouped projects for water purifiers for climate and community action,Vietnam,energy-efficiency,verra,unknown,688275.0,698626.0,10351.0
GLD5013,Vaayu India Wind Power Project in Jaisalmer Rajasthan,India,renewable-energy,gold-standard,unknown,684874.0,684874.0,0.0
GLD4426,Wind Energy Project in Gujarat,India,renewable-energy,gold-standard,unknown,681548.0,976140.0,294592.0
ACR866,Anew - Kanawha River Forestry Project,United States,forest,american-carbon-registry,registered,680460.0,680517.0,57.0
GLD7533,100 MW Solar Power plant in Maharashtra,India,renewable-energy,gold-standard,unknown,680077.0,780762.0,100685.0
ACR629,Hudson Technologies HFC Reclamation Project Champaign 2020,United States,ghg-management,american-carbon-registry,completed,679230.0,903568.0,224338.0
GLD3705,Grid Connected Wind Power Project In Maharashtra India By Bhilwara,India,renewable-energy,gold-standard,unknown,676647.0,864761.0,188114.0
ACR836,Spray Foam Omega 5,United States,ghg-management,american-carbon-registry,completed,675572.0,675572.0,0.0
VCS2852,Xinjiang Burqin Improved Grassland Management Project,China,land-use,verra,registered,673310.0,678291.0,4981.0
VCS653,65MW Dagushan hydropower Project in China,China,renewable-energy,verra,registered,673270.0,1786385.0,1113115.0
GLD11558,Yandun 8C Wind Farm Project,China,renewable-energy,gold-standard,unknown,669616.0,799396.0,129780.0
VCS1891,Kishanganga Hydroelectric Project,India,renewable-energy,verra,registered,666794.0,685478.0,18684.0
VCS1841,Santa Teresa Hydropower Plant,Peru,renewable-energy,verra,registered,666406.0,666406.0,0.0
GLD5618,EcoMakala Virunga Reforestation project ,DR Congo,forest,gold-standard,unknown,663322.0,663322.0,0.0
GLD2682,Kavakli Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,656047.0,881981.0,225934.0
CAR400,South Jordan Landfill Gas Destruction Project,United States,ghg-management,climate-action-reserve,completed,655108.0,1279125.0,624017.0
ACR282,Blue Creek,United States,forest,american-carbon-registry,active,653220.0,1464680.0,811460.0
VCS656,Guizhou Qingshuihe Gelibridge Hydropower Project,China,renewable-energy,verra,registered,651010.0,847880.0,196870.0
VCS920,EDS GREEN CARBON PROJECT,Uruguay,forest,verra,unknown,650865.0,685011.0,34146.0
GLD905,Sah Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,649134.0,1644632.0,995498.0
GLD11551,TASC Clean Cooking PoA – VPA 2 (Zimbabwe),Zimbabwe,fuel-switching,gold-standard,unknown,646464.0,656464.0,10000.0
VCS2345,Green Gold Loreto 1,Peru,forest,verra,registered,646458.0,654207.0,7749.0
VCS1667,Çerçikaya Wind Power Project,Türkiye,renewable-energy,verra,registered,641887.0,641887.0,0.0
GLD3958,Vaayu India Wind Power Project in Gujarat,India,renewable-energy,gold-standard,unknown,641066.0,782880.0,141814.0
GLD10791,GS10789 VPA2: Efficient and Clean Cooking for households in Kenya,Kenya,fuel-switching,gold-standard,unknown,639869.0,639869.0,0.0
VCS1790,Renewable Power Project by Axis Wind Farms (MPR Dam) Private Limited,India,renewable-energy,verra,registered,635385.0,1189999.0,554614.0
VCS1689,Tumring REDD+ Project,Cambodia,forest,verra,registered,628849.0,645410.0,16561.0
VCS1820,Manantiales Behr Wind Farm,Argentina,renewable-energy,verra,registered,624830.0,861031.0,236201.0
ACR417,Bluesource - Baskahegan Improved Forest Management Project,United States,forest,american-carbon-registry,active,624693.0,1106117.0,481424.0
CAR1208,Finite Carbon - Alma Land Company IFM,United States,forest,climate-action-reserve,registered,621839.0,770312.0,148473.0
GLD1890,Bac Lieu Province Wind Power Plant,Vietnam,renewable-energy,gold-standard,unknown,621478.0,701749.0,80271.0
GLD11140,Improved biomass cookstoves for returnees in Burundi,Burundi,fuel-switching,gold-standard,unknown,613791.0,978690.0,364899.0
ACR595,Anew - Elk Forestry Project,United States,forest,american-carbon-registry,registered,613123.0,632438.0,19315.0
VCS1847,Qianxinan Afforestation Project in Guizhou Province,China,forest,verra,unknown,609261.0,1394041.0,784780.0
VCS2097,Tepekisla Dam & Hydropower Plant Project,Türkiye,renewable-energy,verra,registered,609121.0,632185.0,23064.0
VCS2925,Grouped Projects for Cambodia Improved Cookstove,Cambodia,fuel-switching,verra,registered,608477.0,608477.0,0.0
VCS3348,Huizhou Landfill Gas Power Generation Phase III and IV Project,China,ghg-management,verra,registered,605919.0,610764.0,4845.0
VCS1786,Solar Photovoltaic Project by Giriraj Renewables Private Limited,India,renewable-energy,verra,registered,605661.0,1361697.0,756036.0
GLD7739,West Bakr Wind Farm Project,Egypt,renewable-energy,gold-standard,unknown,603677.0,983667.0,379990.0
GLD7572,120 MW Solar PV Plant by Juniper Green Sigma Private Ltd. in Gujarat,India,renewable-energy,gold-standard,unknown,596388.0,851071.0,254683.0
ACR592,Anew - Doyon Native Community Forest Project,United States,forest,american-carbon-registry,registered,596292.0,905579.0,309287.0
ACR191,"MS Renovaveis Wind Power Complex: Mar e Terra, Areia Branca, Embuaca and  Icaraí",Brazil,renewable-energy,american-carbon-registry,completed,596193.0,610193.0,14000.0
GLD4425,Vaayu India Wind Power Project in Tamilnadu,India,renewable-energy,gold-standard,unknown,592685.0,1078374.0,485689.0
GLD7801,Saros Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,591709.0,592359.0,650.0
GLD3015,Za Hung Hydropower Project,Vietnam,renewable-energy,gold-standard,unknown,590794.0,590794.0,0.0
VCS2692,Aonong AWMS GHG Mitigation Project in Fujian Province,China,ghg-management,verra,registered,590596.0,590596.0,0.0
GLD1588,Nanyang Danjiang River Solar Cooker Project Phase II,China,fuel-switching,gold-standard,unknown,589028.0,589028.0,0.0
VCS1644,Larimar Wind Farm Project,Dominican Republic,renewable-energy,verra,registered,587700.0,798761.0,211061.0
ACR266,Green Assets - Milbury Avoided Conversion Project,United States,forest,american-carbon-registry,active,586228.0,1168649.0,582421.0
ACR766,Foam Blowing Agent Project 001N,United States,ghg-management,american-carbon-registry,completed,586178.0,790397.0,204219.0
VCS1308,Parque Eolico Maldonado,Uruguay,renewable-energy,verra,registered,585626.0,729418.0,143792.0
VCS1860,Heqing Solar Cooker Project I,China,fuel-switching,verra,registered,582308.0,761337.0,179029.0
GLD1368,Edincik Wind Power Plant,Türkiye,renewable-energy,gold-standard,unknown,582150.0,791480.0,209330.0
GLD11255,Muyuan Nanyang Swine Farm Animal Waste Management System GHG Mitigation Project ,China,ghg-management,gold-standard,unknown,578427.0,778651.0,200224.0
ACR280,Blue Source - Marmet Improved Forest Management Project,United States,forest,american-carbon-registry,active,578266.0,1307265.0,728999.0
VCS1772,Solar and Wind Power Project by NTPC Limited,India,renewable-energy,verra,registered,576320.0,576320.0,0.0
VCS1113,The Valparaiso Project,Brazil,forest,verra,registered,575240.0,1246151.0,670911.0
VCS1039,AES Saurashtra Windfarms,India,renewable-energy,verra,registered,573642.0,573751.0,109.0
VCS1221,Eglence I-II Hydroelectric Power Plant,Türkiye,renewable-energy,verra,registered,570924.0,706792.0,135868.0
GLD5928,2x50 MW Orange Suvaan Solar Photovoltaic Power Project in Maharashtra India,India,renewable-energy,gold-standard,unknown,569901.0,1059494.0,489593.0
VCS2352,Shizaiqian MSW landfill site LFG recovery to power project,China,ghg-management,verra,registered,567185.0,567185.0,0.0
ACR618,Anew - Apalachicola River Forestry Project,United States,forest,american-carbon-registry,registered,564652.0,564652.0,0.0
CAR1191,Hollow Tree,United States,forest,climate-action-reserve,registered,563395.0,1194377.0,630982.0
VCS2645,BALIKESİR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Türkiye,ghg-management,verra,registered,561373.0,566024.0,4651.0
GLD3976,Santa Marta Landfill Gas (LFG) Capture for Electricity Generation Project,Chile,ghg-management,gold-standard,unknown,559977.0,2711723.0,2151746.0
VCS2065,Renewable Energy Power Projects by Atria Power,India,renewable-energy,verra,registered,558781.0,970273.0,411492.0
ACR388,Corinth Abandoned Mine Methane Recovery Project,United States,ghg-management,american-carbon-registry,active,557517.0,1185666.0,628149.0
VCS2358,Nanchang Zhonglan Huanneng Technical Service Co. Ltd. Maiyuan LFG Power Generation Project,China,ghg-management,verra,registered,556125.0,733155.0,177030.0
ACR643,Anew - Bayfield County Forest Project,United States,forest,american-carbon-registry,registered,554729.0,558755.0,4026.0
ACR269,Green Assets - HMWCF-II Avoided Conversion Project,United States,forest,american-carbon-registry,active,551368.0,1797874.0,1246506.0
CAR1865,BONOS LAGUNA SÍJIL NOH-HÁ,Mexico,forest,climate-action-reserve,registered,546721.0,546731.0,10.0
CAR1863,BONOS X-HAZIL DE LA RUTA SIAN KA´AN,Mexico,forest,climate-action-reserve,registered,546073.0,547073.0,1000.0
ACR648,Hudson Technologies HFC Reclamation Project 2020 - Georgia,United States,ghg-management,american-carbon-registry,completed,545428.0,688636.0,143208.0
VCS1532,COMACO Landscape Management Project,Zambia,forest,verra,unknown,544739.0,1638099.0,1093360.0
ACR705,Anew - Empire Riverlands Forestry Project,United States,forest,american-carbon-registry,registered,543341.0,555341.0,12000.0
GLD12045,Ecoparque João Pessoa Landfill Gas Project ,Brazil,ghg-management,gold-standard,unknown,539893.0,540201.0,308.0
VCS905,The Yokuslu- Kalkandere Hydroelectric Power Plant,Türkiye,renewable-energy,verra,registered,534672.0,925847.0,391175.0
VCS1776,Wind Power Project by Green Infra Wind Power Generation Limited,India,renewable-energy,verra,unknown,534514.0,583636.0,49122.0
GLD3429,Solar Thermal Power Plant by Godawari Green Energy Limited,India,renewable-energy,gold-standard,unknown,533332.0,610967.0,77635.0
VCS1571,Manoa REDD+ Project,Brazil,forest,verra,registered,530513.0,1750142.0,1219629.0
GLD7625,200 MW Solar PV Plant by Mahindra Susten in Rajasthan,India,renewable-energy,gold-standard,unknown,529270.0,529270.0,0.0
VCS1859,Heqing Solar Cooker Project II,China,fuel-switching,verra,registered,526565.0,755045.0,228480.0
GLD5642,Burn Stoves Project in Kenya,Kenya,fuel-switching,gold-standard,unknown,525475.0,2550386.0,2024911.0
VCS2353,Qingdao Xiaojianxi Phase II MSW landfill site LFG recovery to power project,China,ghg-management,verra,registered,524297.0,524297.0,0.0
ACR439,Bluesource – Edge of Appalachia Improved Forest Management Project,United States,forest,american-carbon-registry,active,518082.0,829168.0,311086.0
GLD11239,Shangrao Swine Farm Animal Manure Management System GHG Mitigation Project ,China,ghg-management,gold-standard,unknown,516017.0,580446.0,64429.0
GLD11488,Improved Cooking Stoves in Bangladesh – CPA No.20 “SZ Consultancy Services Ltd.”,Bangladesh,fuel-switching,gold-standard,unknown,514941.0,514941.0,0.0
VCS1914,150 MW Solar Project in Karnataka by Avaada Solar,India,renewable-energy,verra,registered,514033.0,753847.0,239814.0
VCS2002,THEPARAK WIND IN THAILAND,Thailand,renewable-energy,verra,registered,512846.0,659274.0,146428.0
CAR1197,Finite Carbon - Upper Hudson Woodlands ATP IFM,United States,forest,climate-action-reserve,registered,511406.0,1848683.0,1337277.0
CAR621,Kimble Sanitary Landfill Gas Project,United States,ghg-management,climate-action-reserve,completed,509303.0,1205032.0,695729.0
VCS2700,SHINE - Distribution of LED lightbulbs in India-6,India,energy-efficiency,verra,registered,507545.0,538063.0,30518.0
CAR1190,Greenwood Creek,United States,forest,climate-action-reserve,registered,506395.0,506395.0,0.0
GLD11972,Togo household water purifier project  ,Togo,energy-efficiency,gold-standard,unknown,506009.0,506009.0,0.0
VCS488,"82 MW Lau Renun Hydro Power Plant, North Sumatra",Indonesia,renewable-energy,verra,registered,505346.0,1994232.0,1488886.0
VCS1788,Renewable Power Project by Saipuram Wind Energies Private Limited,India,renewable-energy,verra,registered,504272.0,1013685.0,509413.0
GLD11968,VCC Benin Water Purifier Project ,Benin,energy-efficiency,gold-standard,unknown,500903.0,500903.0,0.0
VCS1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Uruguay,forest,verra,registered,500255.0,756188.0,255933.0
CAR1864,BONOS AROMA DEL MAYAB,Mexico,forest,climate-action-reserve,registered,499084.0,499084.0,0.0
GLD6853,Wind power project by HZL in Gujarat.,India,renewable-energy,gold-standard,unknown,498843.0,665193.0,166350.0
VCS1865,Xiguan Afforestation Project in Guizhou Province,China,forest,verra,unknown,498837.0,1127803.0,628966.0
VCS2510,"CHINKO CONSERVATION AREA REDD+ PROJECT, CENTRAL AFRICAN REPUBLIC",Central African Republic,forest,verra,registered,496335.0,496335.0,0.0
GLD3109,Nepal Biogas Support Program - CPA 1: 20000 digesters,Nepal,ghg-management,gold-standard,unknown,494871.0,498506.0,3635.0
VCS292,"150 MW grid connected Wind Power based electricity generation project in Gujarat, India.",India,renewable-energy,verra,registered,493316.0,1599534.0,1106218.0
